true_trial,false_trial,emotion,difficulty,trial,level
31,99,4,8.608436242,11678,44
81,95,5,8.608424369,11679,50
88,62,4,8.607721044,11680,44
37,97,4,8.607111408,11681,44
47,37,3,8.606307064,11682,60
40,87,3,8.60596003,11683,60
43,97,3,8.605536657,11684,60
65,77,4,8.604813237,11685,44
51,50,3,8.603585986,11686,60
15,3,2,8.602515814,11688,61
106,31,5,8.601265188,11689,50
38,10,4,8.599466837,11690,44
108,100,4,8.59922433,11691,44
8,26,4,8.599213576,11692,44
65,77,1,8.594685323,11694,46
47,55,4,8.593970795,11695,44
38,16,5,8.587423177,11697,50
103,72,4,8.587126607,11698,44
100,109,1,8.586488582,11699,46
83,55,5,8.584075572,11701,50
85,80,2,8.583188531,11704,61
56,44,3,8.582814009,11705,60
107,58,3,8.582089912,11706,60
40,90,5,8.581013549,11708,50
39,5,4,8.579417019,11709,44
99,61,2,8.579224068,11710,61
37,55,2,8.578679657,11711,61
3,62,1,8.578253848,11712,46
37,12,4,8.57751163,11713,44
94,85,1,8.576063528,11715,46
101,85,5,8.575718355,11716,50
102,8,5,8.575596396,11717,50
48,87,5,8.574458876,11719,50
64,7,2,8.574148743,11720,61
18,61,1,8.571892468,11721,46
110,98,3,8.570724176,11722,60
61,7,3,8.570311847,11723,60
97,81,1,8.570232235,11724,46
39,71,5,8.569854501,11725,50
52,67,5,8.566703417,11726,50
77,102,3,8.566304017,11728,60
56,18,5,8.566036571,11729,50
13,52,1,8.566012981,11730,46
13,76,1,8.564633656,11732,46
6,17,3,8.563795658,11734,60
45,98,5,8.561566299,11736,50
8,22,2,8.559283873,11737,61
56,97,5,8.55794336,11738,51
50,77,5,8.555163882,11740,51
44,3,3,8.554756881,11742,60
17,34,1,8.554254834,11743,46
46,101,4,8.55331216,11744,44
11,89,1,8.553209383,11745,46
65,81,1,8.550375995,11746,46
26,35,5,8.548884337,11747,51
66,63,1,8.547636118,11748,46
13,77,1,8.546512117,11749,46
17,67,2,8.54594823,11750,61
21,100,5,8.545852578,11751,51
50,79,5,8.545393009,11753,51
86,39,2,8.543577138,11756,62
103,18,4,8.542000647,11758,44
28,76,5,8.541996566,11759,51
60,34,3,8.541608545,11760,60
95,35,2,8.540614433,11761,62
102,18,5,8.540388458,11762,51
89,91,4,8.539214562,11763,44
102,7,4,8.539163682,11764,44
10,96,1,8.536417527,11766,46
80,98,3,8.533141077,11767,60
96,34,2,8.530973148,11768,62
99,72,2,8.530441718,11769,62
35,5,4,8.530221889,11770,44
104,83,4,8.526068197,11771,44
32,104,2,8.525527486,11772,62
104,72,5,8.525439732,11773,51
19,14,4,8.524927193,11774,45
79,26,3,8.523677492,11775,60
14,104,1,8.523212959,11776,46
8,77,2,8.522944558,11777,62
65,35,2,8.522792525,11778,62
41,96,3,8.522163051,11779,60
107,76,5,8.521634133,11780,51
19,61,2,8.520188946,11781,62
25,41,3,8.519364831,11783,60
45,88,5,8.518694067,11784,51
7,80,2,8.517019745,11787,62
25,101,3,8.517011406,11788,60
85,2,4,8.514382069,11791,45
102,3,4,8.509739923,11793,45
21,107,3,8.509089923,11795,60
78,64,5,8.508905326,11796,51
97,54,1,8.507438989,11797,46
96,83,2,8.506888642,11798,62
78,93,4,8.5063474,11799,45
98,22,2,8.503625295,11804,62
6,66,3,8.502444863,11805,60
67,55,4,8.501880667,11806,45
75,80,3,8.501662394,11807,60
20,82,2,8.499844462,11810,62
37,56,2,8.499210451,11811,62
102,91,3,8.498947809,11813,60
29,56,5,8.498518465,11814,51
47,108,3,8.49489046,11818,60
17,37,1,8.492737727,11820,46
6,33,3,8.490817389,11821,60
13,81,1,8.490783654,11822,46
63,56,4,8.489979285,11824,45
33,35,4,8.489097185,11825,45
83,63,3,8.488872472,11826,60
89,101,4,8.488625376,11827,45
6,64,3,8.488124217,11828,60
62,61,1,8.488063695,11829,46
15,20,2,8.487897933,11830,62
109,85,5,8.487876245,11831,51
37,17,4,8.485875219,11832,45
90,81,2,8.485542265,11833,62
18,102,2,8.484288938,11835,62
83,57,5,8.484012221,11836,51
106,82,3,8.483980125,11837,60
50,5,4,8.483484831,11838,45
14,5,2,8.482458452,11839,62
87,31,2,8.482228222,11840,62
39,73,5,8.480344007,11842,51
95,61,1,8.479761324,11843,46
66,85,1,8.47952838,11844,46
97,59,1,8.479364163,11845,47
5,80,2,8.47776096,11847,62
35,73,1,8.477018388,11848,47
17,79,1,8.47660091,11849,47
94,9,2,8.475738686,11851,62
99,95,4,8.475663863,11852,45
99,93,4,8.475636673,11853,45
65,54,1,8.475388552,11854,47
73,64,5,8.475170935,11855,51
23,27,3,8.471979769,11856,60
46,77,5,8.471691076,11857,51
65,7,4,8.470572562,11859,45
84,42,4,8.469970872,11860,45
52,72,4,8.469515363,11861,45
83,89,5,8.469191751,11862,51
5,62,1,8.468977068,11863,47
13,54,1,8.468514201,11864,47
69,19,2,8.467350337,11865,62
19,75,2,8.46723821,11866,62
98,77,2,8.463865815,11869,62
102,12,4,8.462939218,11870,45
60,104,3,8.462391981,11871,60
45,63,3,8.459439591,11873,61
90,26,2,8.458400158,11875,62
107,97,3,8.456820738,11878,61
102,97,4,8.45547493,11880,45
52,67,3,8.4553038,11881,61
46,79,5,8.454857752,11882,51
32,57,2,8.453795725,11883,62
110,60,5,8.453751966,11884,51
65,59,1,8.453512833,11885,47
8,66,4,8.450877621,11889,45
106,96,3,8.449937799,11890,61
52,18,4,8.448044206,11892,45
83,88,3,8.44727579,11893,61
69,8,1,8.44665705,11894,47
58,22,5,8.444887141,11895,51
101,19,5,8.442929022,11897,51
93,5,2,8.44291801,11898,62
34,62,4,8.442478471,11899,45
103,18,5,8.440999798,11901,51
55,45,3,8.440369193,11902,61
32,75,2,8.439433293,11903,62
99,104,2,8.438052912,11905,62
82,10,4,8.437981141,11906,45
102,13,3,8.437973565,11907,61
85,60,2,8.437321509,11909,62
8,59,2,8.435339317,11910,62
65,3,4,8.434390484,11911,45
30,95,3,8.433990844,11912,61
108,23,5,8.433547265,11913,51
99,38,1,8.43350919,11914,47
66,16,2,8.431808271,11917,62
45,88,3,8.429847723,11919,61
82,15,4,8.42973635,11920,45
109,61,5,8.429313875,11921,51
2,62,1,8.42887877,11922,47
37,50,2,8.428578504,11923,62
42,31,5,8.427605842,11925,51
29,14,4,8.427176521,11927,45
8,43,4,8.425868726,11928,45
43,76,5,8.425179144,11929,51
12,76,1,8.423921527,11930,47
91,98,2,8.422760807,11931,62
8,82,1,8.42186723,11932,47
50,80,5,8.421213959,11934,51
89,109,2,8.421206747,11935,63
46,5,4,8.421174785,11936,45
87,46,2,8.419916928,11937,63
88,83,4,8.419463892,11938,45
86,45,2,8.419331219,11939,63
12,52,1,8.417091766,11940,47
98,77,4,8.416977182,11941,45
29,37,5,8.415839566,11942,51
65,97,4,8.413106063,11943,45
11,62,2,8.412772228,11944,63
18,67,1,8.412356757,11945,47
96,58,2,8.412023996,11946,63
101,61,5,8.410849523,11947,51
37,54,2,8.409281277,11948,63
78,51,4,8.409179152,11949,45
38,49,4,8.408543477,11950,45
47,27,4,8.408191993,11951,45
28,7,3,8.404823953,11954,61
101,8,3,8.403031026,11955,61
13,59,1,8.402992632,11956,47
41,98,3,8.402982121,11957,61
6,55,2,8.402539422,11958,63
18,75,1,8.40248573,11959,47
26,39,3,8.40226761,11961,61
29,25,5,8.399277239,11963,51
99,51,4,8.399091589,11964,45
12,77,1,8.397120447,11965,47
39,100,4,8.396154995,11966,45
109,75,5,8.395095168,11968,52
62,72,1,8.393400723,11969,47
102,87,3,8.389664421,11972,61
43,48,3,8.389624917,11973,61
35,83,1,8.389578204,11974,47
97,84,1,8.389166586,11975,47
19,104,2,8.388676794,11976,63
103,97,5,8.388556487,11977,52
85,61,4,8.387694048,11978,45
65,12,4,8.387621907,11979,45
18,80,2,8.387449948,11980,63
35,101,4,8.387299545,11981,45
38,26,4,8.386588277,11982,45
98,59,2,8.385338474,11983,63
102,17,4,8.384200009,11984,45
44,9,4,8.383304999,11986,45
81,72,5,8.382006361,11987,52
58,96,5,8.381358243,11988,52
47,60,5,8.381116421,11989,52
41,75,4,8.38098103,11990,45
82,49,4,8.380788954,11991,45
8,102,1,8.379042601,11994,47
75,60,3,8.3743546,11996,61
110,38,5,8.373106626,11997,52
6,89,1,8.372619695,11998,47
7,60,2,8.371927557,11999,63
51,59,5,8.370493505,12002,52
3,11,1,8.370188991,12003,47
38,94,5,8.369814234,12005,52
35,108,1,8.368471002,12006,47
20,102,2,8.368413197,12007,63
99,79,1,8.3663628,12008,47
3,82,2,8.365700632,12009,63
99,57,2,8.365090382,12010,63
56,8,5,8.365063228,12011,52
9,87,1,8.36219828,12013,47
30,86,3,8.359891096,12014,61
106,98,3,8.359734469,12015,61
50,100,4,8.357127053,12017,45
90,40,2,8.356582532,12018,63
63,48,2,8.356038957,12020,63
107,82,5,8.354194993,12021,52
101,32,5,8.354071836,12022,52
96,2,4,8.353524974,12023,46
13,84,1,8.352227592,12025,47
2,96,2,8.350996034,12027,63
65,84,1,8.350471578,12029,47
22,101,3,8.348360922,12031,61
5,60,2,8.34779663,12032,63
40,60,5,8.346508993,12034,52
21,62,5,8.345875363,12035,52
13,16,2,8.343763694,12036,63
12,81,1,8.340225984,12039,48
12,87,2,8.339968966,12040,63
82,66,4,8.337029578,12041,46
30,105,5,8.336992233,12042,52
38,91,5,8.335778518,12043,52
71,59,3,8.335513571,12044,61
41,109,5,8.335210874,12045,52
62,37,2,8.335070122,12046,63
19,72,2,8.331725375,12051,63
8,68,4,8.331358548,12052,46
86,69,4,8.330829463,12053,46
110,46,3,8.330474272,12054,61
46,80,5,8.328307869,12056,52
76,108,3,8.326233428,12059,61
28,67,3,8.325952565,12060,61
89,76,2,8.3257723,12061,63
20,87,1,8.325015608,12062,48
58,5,4,8.324944683,12063,46
102,12,3,8.324337636,12064,61
44,81,5,8.32359584,12065,52
6,56,2,8.320538675,12066,63
19,75,4,8.319908147,12067,46
97,109,1,8.319732041,12068,48
101,89,3,8.31595905,12069,61
19,57,2,8.315002767,12070,63
70,5,2,8.314005111,12071,63
32,72,2,8.313359737,12072,63
57,39,3,8.312727223,12074,61
100,103,1,8.31072921,12075,48
3,17,1,8.309490933,12077,48
31,95,5,8.309195879,12078,52
83,25,4,8.308641595,12079,46
91,16,1,8.308458497,12080,48
14,60,1,8.308137584,12081,48
65,17,4,8.308062733,12082,46
12,54,1,8.3072678,12084,48
99,34,1,8.304833463,12086,48
100,80,1,8.304019364,12087,48
35,100,4,8.303053564,12088,46
37,108,2,8.30029257,12092,63
83,75,4,8.298590124,12094,46
82,70,4,8.298455251,12095,46
69,90,2,8.298303575,12096,63
41,35,3,8.298235929,12097,61
4,100,1,8.295173184,12099,48
16,82,2,8.293000977,12101,63
54,84,5,8.291276542,12102,52
83,20,4,8.291222318,12103,46
41,46,3,8.289584116,12104,61
51,103,5,8.288822591,12105,52
61,67,3,8.288562229,12106,61
44,75,4,8.286810326,12107,46
103,9,4,8.286425189,12108,46
92,8,2,8.285036588,12111,63
14,74,1,8.284997316,12112,48
52,82,3,8.284929185,12114,61
92,6,2,8.28341223,12115,63
65,109,1,8.281967931,12116,48
38,66,4,8.280732715,12118,46
30,85,3,8.278521826,12119,61
41,18,4,8.276223932,12121,46
75,28,3,8.275844368,12122,61
110,35,3,8.275133727,12123,61
52,98,5,8.275036026,12124,52
23,21,3,8.274717166,12125,61
13,109,1,8.274424874,12126,48
98,7,4,8.273523439,12127,46
82,26,4,8.271747944,12128,46
107,48,3,8.270112598,12129,61
75,83,3,8.269235419,12131,61
17,104,1,8.266407912,12132,48
63,80,4,8.263192995,12136,46
47,38,5,8.26282681,12137,52
40,38,5,8.261789825,12138,52
18,60,2,8.260794677,12140,64
94,16,1,8.259096836,12142,48
61,96,3,8.25851414,12143,61
49,44,3,8.25798566,12144,62
41,9,4,8.257209997,12145,46
59,18,5,8.256855217,12147,52
34,83,4,8.256396085,12148,46
18,102,1,8.254926011,12149,48
44,18,4,8.254014675,12151,46
1,8,2,8.253612714,12152,64
45,105,5,8.252596021,12153,52
4,88,2,8.251463621,12154,64
91,19,1,8.249757309,12156,48
52,9,4,8.249508016,12157,46
93,65,2,8.249346581,12158,64
27,47,3,8.246848831,12160,62
98,3,4,8.245646588,12161,46
17,86,2,8.245467939,12162,64
41,67,3,8.242804187,12165,62
12,59,1,8.242721875,12166,48
1,6,2,8.242239253,12167,64
77,40,3,8.242111582,12168,62
41,72,4,8.239871957,12170,46
18,98,1,8.239292316,12171,48
6,13,3,8.239188672,12172,62
106,73,4,8.238679056,12174,46
64,85,2,8.237668539,12175,64
54,71,5,8.236480669,12176,52
110,20,4,8.235450624,12177,46
110,78,5,8.235136591,12178,52
26,67,5,8.234692624,12179,52
46,100,4,8.234594873,12180,46
76,37,3,8.2344035,12181,62
110,25,4,8.232861783,12182,46
86,91,4,8.231565144,12183,46
45,20,4,8.230833916,12184,46
94,3,2,8.230541137,12185,64
29,75,4,8.230294688,12186,46
52,88,5,8.230228953,12187,52
5,11,1,8.229604895,12188,48
6,54,2,8.229448379,12189,64
87,62,4,8.229446604,12190,46
83,13,4,8.229085991,12191,46
98,97,4,8.228271676,12192,46
89,101,2,8.228040177,12193,64
89,31,2,8.227936789,12194,64
87,75,2,8.227608422,12195,64
8,98,1,8.226327423,12197,48
45,75,4,8.224861528,12198,46
6,101,1,8.22429501,12199,48
40,99,3,8.224261655,12200,62
2,11,1,8.224161533,12201,48
96,61,4,8.223704108,12202,46
45,25,4,8.220628777,12204,46
68,90,1,8.219635605,12206,48
87,103,2,8.219299367,12207,64
72,106,3,8.217246451,12208,62
29,67,3,8.216274464,12210,62
94,19,1,8.214194761,12212,48
8,4,4,8.211757631,12213,46
91,67,2,8.208147463,12214,64
6,50,2,8.207839956,12215,64
78,94,4,8.207778531,12216,46
3,102,2,8.207328136,12218,64
35,53,1,8.206747948,12219,48
38,43,4,8.206468525,12220,46
10,16,2,8.206341658,12221,64
59,97,5,8.206119985,12222,52
4,97,1,8.204840564,12225,48
11,1,2,8.204193365,12226,64
8,78,1,8.203847046,12227,48
96,82,2,8.201655714,12229,64
95,98,1,8.201457776,12230,48
82,100,5,8.200571185,12231,52
4,13,1,8.199486328,12232,48
42,67,3,8.199083204,12233,62
58,63,5,8.197866122,12235,52
58,100,4,8.197459209,12237,46
98,12,4,8.19713565,12238,46
40,5,3,8.196676937,12239,62
81,29,4,8.195360944,12240,47
72,101,3,8.191752171,12242,62
62,102,1,8.191035941,12244,48
78,64,4,8.190147497,12246,47
20,80,2,8.190058957,12247,64
7,87,1,8.188396676,12250,49
44,74,4,8.186301699,12251,47
110,13,4,8.185769011,12253,47
103,74,4,8.1846529,12254,47
85,53,4,8.183142518,12257,47
50,55,5,8.182672233,12258,53
37,95,5,8.182081127,12259,53
27,18,5,8.181889157,12260,53
81,37,4,8.181887747,12261,47
45,13,4,8.181127666,12262,47
81,65,5,8.180451794,12263,53
85,16,4,8.180449303,12264,47
103,8,5,8.18004613,12265,53
12,84,1,8.179919484,12266,49
24,57,3,8.178618049,12267,62
107,73,4,8.178491732,12268,47
110,27,5,8.178318369,12269,53
99,37,1,8.178248898,12270,49
78,95,4,8.175184787,12273,47
82,95,4,8.174607665,12274,47
80,46,3,8.174578476,12275,62
67,75,4,8.173887821,12276,47
19,72,4,8.1730235,12277,47
49,59,5,8.170598084,12278,53
2,17,1,8.170488267,12279,49
28,82,3,8.170305031,12280,62
8,55,2,8.16815349,12281,64
81,19,4,8.167578531,12282,47
5,17,1,8.167553334,12283,49
84,110,4,8.167134127,12284,47
101,63,3,8.166410174,12285,62
83,35,5,8.16605245,12286,53
99,94,4,8.16397941,12289,47
40,84,3,8.162563732,12291,62
90,109,2,8.162530413,12293,64
82,18,5,8.162216561,12294,53
54,73,5,8.161946593,12295,53
53,24,5,8.160156807,12296,53
61,98,3,8.16001497,12297,62
8,57,1,8.15895379,12299,49
62,75,1,8.154608308,12304,49
89,46,2,8.15410179,12305,64
44,72,4,8.152852076,12306,47
6,91,3,8.152634097,12308,62
84,100,5,8.15258586,12309,53
104,29,4,8.152075166,12310,47
38,68,4,8.151349016,12311,47
14,65,2,8.147567474,12312,64
40,31,3,8.147143704,12313,62
65,48,2,8.146533752,12314,64
61,82,3,8.142569101,12315,62
67,6,4,8.141984166,12317,47
99,64,4,8.140785063,12318,47
89,5,4,8.140622429,12319,47
83,72,4,8.139349441,12322,47
29,7,3,8.139060804,12323,62
14,55,1,8.139035741,12324,49
52,74,4,8.135810547,12325,47
28,82,5,8.134881919,12326,53
79,107,3,8.134288552,12327,62
15,5,2,8.134262666,12328,64
47,78,5,8.133772418,12329,53
19,18,4,8.132556077,12330,47
99,104,1,8.130970695,12331,49
68,18,2,8.130795051,12332,64
62,75,4,8.130429644,12333,47
50,89,5,8.128490346,12334,53
95,102,1,8.126636289,12335,49
104,19,4,8.124211347,12336,47
109,22,5,8.123684456,12337,53
35,31,1,8.122761531,12339,49
31,72,5,8.12211593,12340,53
109,46,4,8.121244842,12341,47
78,92,4,8.120948243,12342,47
82,43,4,8.120815375,12343,47
51,56,5,8.120759456,12345,53
95,48,2,8.11878497,12347,65
6,108,2,8.118681076,12348,65
94,20,2,8.118176411,12349,65
104,37,4,8.118069825,12350,47
62,67,1,8.116324383,12352,49
47,78,3,8.116222532,12353,62
98,17,4,8.115882178,12354,47
50,57,5,8.115169672,12355,53
98,55,2,8.113339149,12356,65
106,46,3,8.113180442,12357,62
28,20,4,8.112965387,12358,47
11,101,1,8.111465315,12359,49
87,74,2,8.11115828,12360,65
85,78,2,8.110436617,12361,65
18,78,1,8.107538923,12364,49
41,82,3,8.106105946,12367,62
47,20,3,8.106014973,12368,62
29,74,5,8.102812572,12370,53
12,109,1,8.102167748,12371,49
40,78,5,8.101060973,12372,53
28,96,3,8.100788519,12373,62
6,12,3,8.100186117,12374,62
86,73,2,8.098200569,12376,65
108,87,5,8.097775838,12377,53
64,9,2,8.096866349,12378,65
80,35,3,8.096090907,12380,62
38,64,5,8.095626594,12381,53
66,16,1,8.095433788,12382,49
43,82,5,8.094391353,12383,53
27,97,5,8.093202813,12386,53
30,19,3,8.0930509,12387,62
66,96,2,8.092391783,12388,65
41,74,4,8.092214938,12389,47
93,62,1,8.092127415,12390,49
83,85,3,8.091011981,12391,62
72,110,3,8.09095696,12392,62
8,56,2,8.087470488,12395,65
105,55,3,8.084965788,12396,62
29,72,4,8.084543586,12397,47
28,13,4,8.082922747,12398,47
46,55,5,8.082788412,12399,53
92,68,1,8.081923284,12400,49
17,60,1,8.08156468,12401,49
5,78,2,8.081381413,12402,65
22,47,3,8.080401312,12404,62
49,103,5,8.079976478,12405,53
37,56,4,8.079471956,12406,47
4,84,2,8.078854588,12407,65
69,99,2,8.077572787,12408,65
45,95,3,8.076176501,12410,62
37,52,2,8.075606851,12411,65
109,96,5,8.075139965,12412,53
28,25,4,8.073991869,12415,47
7,78,2,8.073528548,12416,65
100,87,2,8.072264724,12417,65
30,21,5,8.072081298,12418,53
62,98,1,8.070384944,12419,49
44,18,3,8.070357228,12420,63
90,76,2,8.070032884,12421,65
99,92,4,8.069145956,12422,47
23,73,3,8.068836146,12423,63
2,7,2,8.068652024,12424,65
6,87,3,8.068212781,12425,63
109,39,4,8.068078283,12426,47
48,77,5,8.067054632,12427,53
87,72,2,8.066066176,12428,65
106,35,3,8.065081349,12429,63
45,72,4,8.064678354,12430,47
48,79,5,8.064478962,12431,53
84,28,4,8.063149142,12433,47
42,7,3,8.060965837,12435,63
90,101,2,8.060837094,12436,65
10,35,1,8.059457807,12437,49
20,60,2,8.058275383,12438,65
17,74,1,8.057818977,12439,49
29,82,3,8.057259506,12441,63
21,18,5,8.056575368,12442,53
62,25,4,8.056453811,12443,47
97,103,1,8.054265445,12445,49
51,37,5,8.053837208,12446,53
69,89,2,8.053333043,12447,65
8,72,1,8.051086174,12449,49
87,83,4,8.050646014,12450,48
110,16,3,8.0473907,12451,63
66,19,1,8.046841864,12452,49
101,63,5,8.04631346,12453,53
92,18,1,8.045895476,12455,49
30,38,3,8.045630737,12456,63
97,80,1,8.043987269,12457,49
52,7,3,8.04387465,12458,63
62,20,4,8.043417371,12459,48
51,44,3,8.042606982,12460,63
29,18,4,8.041271437,12462,48
84,41,4,8.040933439,12463,48
31,8,4,8.03996221,12465,48
77,6,3,8.039449644,12467,63
45,85,3,8.039105054,12468,63
42,82,3,8.038356491,12469,63
11,61,1,8.037502457,12470,49
98,56,2,8.03727847,12471,65
41,16,3,8.032031241,12472,63
45,21,5,8.031518213,12473,53
77,50,3,8.029809632,12475,63
51,25,5,8.029055354,12476,53
3,80,2,8.027546318,12477,65
13,103,1,8.025610094,12480,49
96,16,4,8.024209256,12481,48
41,9,3,8.021261441,12483,63
31,24,5,8.018912631,12484,54
83,14,4,8.018350215,12485,48
47,27,5,8.018171921,12487,54
6,82,1,8.017921893,12488,49
81,42,4,8.017569889,12489,48
46,89,5,8.016004426,12491,54
40,27,5,8.015070133,12492,54
58,86,5,8.013199168,12494,54
41,58,5,8.013062435,12495,54
96,53,4,8.012875241,12496,48
62,78,1,8.01201981,12497,49
46,57,5,8.009030652,12499,54
12,19,2,8.008462933,12500,65
70,65,2,8.008336527,12501,65
89,100,4,8.008066708,12502,48
35,48,1,8.008042765,12503,49
3,8,1,8.007140306,12504,49
110,9,3,8.006677545,12506,63
45,86,3,8.006297802,12507,63
13,80,1,8.004312974,12509,49
65,103,1,8.002487484,12511,50
14,58,1,8.001246572,12513,50
59,8,5,7.999937738,12515,54
8,54,2,7.999700937,12516,66
106,6,4,7.998580884,12517,48
83,95,3,7.997738682,12518,63
104,42,4,7.997210734,12519,48
95,78,1,7.996081067,12521,50
87,33,2,7.995464504,12523,66
65,80,1,7.994252965,12524,50
101,96,5,7.99291168,12525,54
32,34,2,7.99260294,12526,66
44,89,3,7.988922136,12527,63
85,11,4,7.988023009,12528,48
13,96,2,7.987638899,12529,66
8,93,4,7.985292704,12530,48
34,95,5,7.9841396,12531,54
62,13,4,7.984102709,12532,48
71,49,3,7.983756473,12534,63
101,88,3,7.983751789,12535,63
88,29,4,7.983703292,12536,48
8,50,2,7.982848812,12537,66
44,77,4,7.982552118,12538,48
32,83,2,7.98245025,12539,66
1,68,1,7.982436447,12540,50
38,4,4,7.982048356,12542,48
103,77,4,7.98002438,12543,48
110,14,4,7.979596549,12544,48
28,98,3,7.977403986,12545,63
102,99,3,7.975754379,12546,63
52,105,5,7.974967923,12547,54
69,32,2,7.972414607,12551,66
62,72,4,7.971357749,12554,48
109,32,4,7.970424644,12555,48
43,39,3,7.97022363,12556,63
44,3,4,7.967972796,12559,48
102,56,4,7.966586278,12562,48
84,62,5,7.965860219,12563,54
67,72,4,7.965514267,12564,48
100,38,1,7.963474989,12565,50
67,27,4,7.962500824,12566,48
83,19,3,7.96246938,12567,63
61,46,3,7.962108865,12568,63
30,90,5,7.961920231,12569,54
110,81,3,7.958803889,12571,63
37,72,5,7.957377699,12572,54
44,76,5,7.956793591,12573,54
44,90,3,7.956618,12574,63
44,8,3,7.956309429,12575,63
90,31,2,7.956247627,12576,66
74,30,3,7.955620385,12578,63
88,19,4,7.955218902,12579,48
88,37,4,7.954333332,12580,48
17,55,1,7.953744968,12581,50
20,15,1,7.95241352,12583,50
19,9,4,7.952263967,12584,48
104,24,5,7.950488967,12585,54
100,79,1,7.950082177,12586,50
18,57,1,7.94968284,12587,50
98,54,2,7.949300918,12588,66
106,55,4,7.948626991,12589,48
82,68,4,7.946446339,12591,48
10,70,1,7.946273551,12592,50
97,67,2,7.946082459,12593,66
40,109,3,7.946031411,12594,63
39,59,5,7.943808238,12595,54
45,14,4,7.94278883,12596,48
83,18,4,7.942698146,12597,48
28,53,5,7.942469857,12598,54
85,1,4,7.941172246,12601,48
62,98,2,7.940847314,12602,66
98,50,2,7.938597809,12603,66
68,63,2,7.938297548,12604,66
29,34,5,7.936434045,12606,54
35,24,1,7.936102637,12608,50
24,53,3,7.934733614,12610,63
61,35,3,7.934546452,12611,63
48,80,5,7.934318263,12612,54
52,77,4,7.933359117,12614,48
107,6,4,7.933140541,12615,48
89,103,2,7.932706608,12617,66
83,86,3,7.931668674,12618,63
40,65,3,7.930224719,12621,63
62,57,1,7.928324516,12622,50
11,82,1,7.921726762,12629,50
73,100,5,7.920823975,12630,54
78,100,5,7.920194488,12631,54
44,7,4,7.919519335,12632,48
83,38,3,7.917238293,12634,63
12,90,2,7.914631627,12636,66
87,61,2,7.914453864,12637,66
45,90,5,7.912944682,12639,54
18,78,2,7.909971439,12641,66
99,60,1,7.907575963,12643,50
107,53,5,7.906496195,12644,54
44,12,4,7.90570496,12645,48
73,106,3,7.905481009,12646,63
65,56,4,7.904684939,12647,48
49,56,5,7.90343883,12649,54
101,22,5,7.90236386,12650,54
45,19,3,7.900817512,12652,63
34,29,4,7.899775781,12653,48
91,86,2,7.897488996,12655,66
3,60,2,7.89582719,12656,66
60,67,3,7.890130833,12657,63
102,84,3,7.887571458,12659,64
107,55,4,7.887206348,12661,48
84,103,4,7.88676986,12663,48
99,74,1,7.886417249,12665,50
64,3,2,7.884607736,12667,66
6,52,2,7.884336522,12668,66
54,47,4,7.884002651,12669,48
8,108,2,7.883039865,12670,66
109,63,5,7.882121167,12671,54
41,77,4,7.882072668,12673,48
90,46,2,7.879145245,12674,66
8,75,1,7.874816921,12677,50
32,58,2,7.873869002,12678,66
14,56,1,7.872646863,12679,50
84,98,4,7.870227915,12680,49
82,101,4,7.869870851,12681,49
68,63,1,7.869569148,12682,50
80,16,3,7.867470851,12686,64
34,19,4,7.866832176,12687,49
27,8,5,7.865397468,12689,54
45,38,3,7.863531903,12690,64
78,57,4,7.86198825,12692,49
2,8,1,7.861217345,12694,50
86,100,4,7.861007092,12695,49
29,9,4,7.860868657,12696,49
110,75,4,7.860077326,12697,49
28,14,4,7.86000142,12698,49
85,60,4,7.859288205,12699,49
5,8,1,7.859171036,12700,50
41,81,3,7.859036287,12701,64
45,18,4,7.858797857,12702,49
98,108,2,7.857591869,12703,66
80,81,3,7.857041115,12704,64
109,89,4,7.856874007,12705,49
29,96,3,7.855912598,12706,64
107,39,3,7.855557258,12707,64
39,103,5,7.852223067,12708,54
110,84,5,7.848497613,12710,55
99,83,2,7.847483413,12711,66
53,75,5,7.843205185,12715,55
96,11,4,7.842983932,12716,49
103,7,4,7.841877495,12717,49
14,88,1,7.841466981,12718,50
103,3,4,7.839104717,12719,49
10,96,2,7.838881117,12720,66
48,20,4,7.837243284,12723,49
89,74,2,7.835517324,12725,66
76,78,3,7.834250549,12727,64
12,103,1,7.83383235,12728,50
44,97,4,7.833417732,12729,49
106,16,3,7.832796245,12730,64
13,38,1,7.829576507,12734,51
48,75,4,7.829521628,12735,49
33,82,4,7.82848988,12736,49
100,34,1,7.828273345,12737,51
19,83,2,7.827933369,12738,66
41,3,4,7.825944653,12739,49
17,58,1,7.825204795,12740,51
40,3,3,7.824911219,12741,64
6,61,1,7.824254901,12742,51
19,74,4,7.822318193,12743,49
52,96,3,7.821638987,12744,64
9,15,1,7.820949342,12745,51
8,67,1,7.819942377,12746,51
88,42,4,7.819145154,12747,49
43,53,5,7.818426337,12748,55
50,35,5,7.818301301,12749,55
80,9,3,7.818054896,12750,64
72,61,3,7.817433043,12751,64
99,34,2,7.817334537,12752,67
71,56,3,7.81536746,12753,64
48,25,4,7.813486909,12757,49
12,80,1,7.813399145,12758,51
44,17,4,7.812637925,12759,49
102,5,3,7.810972809,12760,64
42,20,4,7.810395133,12761,49
52,3,4,7.810045842,12762,49
19,34,2,7.808978872,12763,67
99,101,4,7.808528962,12764,49
26,98,5,7.807757197,12765,55
52,7,4,7.80767633,12766,49
99,57,4,7.805452239,12767,49
