row,Track,Category,Level,Album,id,Anger,Fear,Happy,Sad,Tender,Gender,Age,Musicianship,Emotion,Tension,Energy,Valence
1293,43,Tender,Moderate,Dances with Wolves,26,1,1,5,1,1,Female,21,1,Discrete,NA,NA,NA
1294,44,Tender,Moderate,Pride & Prejudice,26,1,1,5,1,4,Female,21,1,Discrete,NA,NA,NA
1295,45,Tender,Moderate,Oliver Twist,26,1,1,5,3,1,Female,21,1,Discrete,NA,NA,NA
1296,46,Tender,High,Batman,26,1,3,3,1,6,Female,21,1,Discrete,NA,NA,NA
1297,47,Tender,High,Oliver Twist,26,1,1,5,4,6,Female,21,1,Discrete,NA,NA,NA
1298,48,Tender,High,Dracula,26,1,3,3,1,4,Female,21,1,Discrete,NA,NA,NA
1299,49,Tender,High,Juha,26,1,1,6,1,4,Female,21,1,Discrete,NA,NA,NA
1300,50,Tender,High,Oliver Twist,26,1,4,1,6,1,Female,21,1,Discrete,NA,NA,NA
1301,1,Anger,Moderate,Lethal weapon 3,27,7,4,1,1,1,Male,24,1,Discrete,NA,NA,NA
1302,2,Anger,Moderate,The Rainmaker,27,1,6,1,1,1,Male,24,1,Discrete,NA,NA,NA
1303,3,Anger,Moderate,The Alien Trilogy,27,6,3,1,1,1,Male,24,1,Discrete,NA,NA,NA
1304,4,Anger,Moderate,Cape Fear,27,7,4,1,1,1,Male,24,1,Discrete,NA,NA,NA
1305,5,Anger,Moderate,The Fifth Element,27,8,4,1,1,1,Male,24,1,Discrete,NA,NA,NA
1306,6,Anger,High,Crouching Tiger ,27,1,1,1,5,1,Male,24,1,Discrete,NA,NA,NA
1307,7,Anger,High,Batman Returns,27,8,5,1,1,1,Male,24,1,Discrete,NA,NA,NA
1308,8,Anger,High,Man of Galilee CD1,27,1,5,1,1,1,Male,24,1,Discrete,NA,NA,NA
1309,9,Anger,High,The Untouchables,27,1,3,1,1,1,Male,24,1,Discrete,NA,NA,NA
1310,10,Anger,High,Oliver Twist,27,5,1,1,3,1,Male,24,1,Discrete,NA,NA,NA
1311,11,Fear,Moderate,Batman Returns,27,1,7,1,1,1,Male,24,1,Discrete,NA,NA,NA
1312,12,Fear,Moderate,JFK,27,1,7,1,1,1,Male,24,1,Discrete,NA,NA,NA
1313,13,Fear,Moderate,JFK,27,1,5,1,1,1,Male,24,1,Discrete,NA,NA,NA
1314,14,Fear,Moderate,The Alien Trilogy,27,3,7,1,1,1,Male,24,1,Discrete,NA,NA,NA
1315,15,Fear,Moderate,Hannibal,27,1,4,1,1,1,Male,24,1,Discrete,NA,NA,NA
1316,16,Fear,High,Running Scared,27,1,8,1,1,1,Male,24,1,Discrete,NA,NA,NA
1317,17,Fear,High,The Untouchables,27,1,7,1,1,1,Male,24,1,Discrete,NA,NA,NA
1318,18,Fear,High,The Fifth Element,27,2,5,1,1,1,Male,24,1,Discrete,NA,NA,NA
1319,19,Fear,High,Lethal weapon 3,27,1,5,1,5,1,Male,24,1,Discrete,NA,NA,NA
1320,20,Fear,High,Man of Galilee CD1,27,1,4,1,1,1,Male,24,1,Discrete,NA,NA,NA
1321,21,Happy,Moderate,The Rainmaker,27,1,1,6,1,3,Male,24,1,Discrete,NA,NA,NA
1322,22,Happy,Moderate,Batman,27,1,1,4,2,1,Male,24,1,Discrete,NA,NA,NA
1323,23,Happy,Moderate,Shallow Grave,27,1,1,7,1,1,Male,24,1,Discrete,NA,NA,NA
