"ML","WLE","MAP","EAP"
-0.704474826448423,-0.694317262826303,-0.641361476579181,-0.658118655360359
-0.588548944127608,-0.580444558061039,-0.543067617737999,-0.558517134962083
0.785514661433693,0.784562643283681,0.720583746128753,0.71382947073332
-1.4507563543359,-1.43380015500948,-1.2969714251358,-1.31921592445605
0.547749428236133,0.54875261931579,0.50341251696518,0.495596591083299
-1.12540906345788,-1.10926865408741,-0.997506045151909,-1.02116084633147
0.24099143522753,0.244460073233789,0.221382427085705,0.210924030971289
0.481292848147788,0.482867985502685,0.440851540315647,0.432195426789826
0.793575506513122,0.792190761820801,0.725974892688029,0.719271612457849
2.24964410688675,2.22709663122624,1.98776149359189,1.99701731792783
0.520975435187177,0.52219231687032,0.476324171133532,0.466969178733676
-0.456206778943752,-0.447720658007637,-0.416497342686927,-0.430722370633609
0.000921047005286512,0.00726364709011282,0.000837577532475785,-0.0139301237538862
1.2465825960729,1.24070850449687,1.13858042610279,1.13609484206155
-0.71007984378297,-0.696059274858802,-0.634102077739831,-0.656041887208561
0.324726562527222,0.327868486169247,0.295413208932856,0.283608082553908
0.447544073933112,0.449543896857298,0.40761261906826,0.396533776436138
0.109566301107858,0.11439005221015,0.0999666859500088,0.0881693256027725
1.310118558115,1.30362544470099,1.1927187085448,1.19042070512134
0.47561863401395,0.477134988321904,0.438116916957227,0.428910774549106
-0.199759051467373,-0.190700950033618,-0.179680677110128,-0.197456925276847
0.37555523675683,0.378176181561801,0.343075405488618,0.332111382920416
2.02711846031003,2.01003816797054,1.8161114179606,1.82255971573363
1.39024165607484,1.38329334417416,1.27032283884172,1.26923386306424
0.510694557201485,0.512008091631285,0.467857018582113,0.458821308457049
0.521790303156518,0.523035259597761,0.475851595686999,0.466805155104706
-0.434452883442182,-0.425739505975786,-0.395250453399017,-0.410799003210348
1.02749427789984,1.02399570149775,0.942014950562348,0.938553460146604
-0.876702646484192,-0.861392608845738,-0.769369755903382,-0.792217350641665
-2.59783792375754,-2.55954607498897,-2.21141577307101,-2.24266596873989
-0.495482783265153,-0.483236146622405,-0.443076941765912,-0.464075783695302
0.502345427311522,0.503635236910292,0.462300250166312,0.453000414879374
-0.170751770982869,-0.163081685069952,-0.154166286079444,-0.171416628349427
1.13340036106066,1.12879180267137,1.03736908206513,1.03460081448046
-0.337744994590438,-0.329486214480786,-0.306896796753198,-0.322917012480785
0.136600976927719,0.14181948126877,0.123932188143523,0.109838679859065
-0.969786225532126,-0.955946205081269,-0.864271043203908,-0.885046037382304
-0.1297500886362,-0.12132226731675,-0.116656887572903,-0.132836606165653
0.137425700140079,0.14205567989446,0.125316394268746,0.112202602472681
0.223207408534851,0.227373072300834,0.203390126512097,0.19140336709548
0.184670985317931,0.188870851847496,0.168569362487071,0.156921824882619
0.412943115758294,0.415141508832816,0.378223130444974,0.368579430851076
-0.298447721733067,-0.290620891694917,-0.271764858911227,-0.285716063215931
-0.261542024141149,-0.255019746052004,-0.241223839164621,-0.253600639336244
1.08439137939889,1.08019886984718,0.990281287235255,0.986072031920309
0.0927067806493039,0.0973558528912668,0.0850482148094214,0.0729095785316607
0.862570763703624,0.86063707360682,0.792620424024356,0.787034069229127
1.5674631801094,1.55787874142357,1.42639822687274,1.42742686922073
0.649110615366106,0.649100706558359,0.593760977187837,0.586512171025673
1.44192502004434,1.43359438073072,1.31077673263628,1.31098108518311
1.04568073759243,1.04214962940916,0.961484985708703,0.957268789363115
0.00908963761236696,0.0148130885987903,0.00827581315273485,-0.00572704887306884
0.180262264560547,0.184675750685269,0.164766622354008,0.152397299455362
1.30285178026799,1.29663600600547,1.19394237262329,1.19278592083953
2.04854188253156,2.03388413666725,1.841463465634,1.84491816094449
-0.201677164159591,-0.194382091877175,-0.183460207456963,-0.198659902951373
0.870921917658073,0.868851670777779,0.798334095330164,0.793328838020555
-0.42294436472495,-0.413267371327843,-0.380726972854713,-0.398793431988379
0.566215010934091,0.566948043442423,0.520676175494063,0.513029625946627
0.358827358587332,0.361433464197027,0.328874613244981,0.318850232951411
0.832681593049527,0.83089022889373,0.760477678230792,0.754929702455893
0.398331761812294,0.400348250589438,0.368614958921092,0.359756958302965
