"items.a","items.b","items.g","items.u","means","F1"
7.77725427499513,-0.492391834214378,0.655974594507258,1,0,1
1.16471892122733,-3.08307321818421,0.645549265949746,1,0,1
0.8303455586281,-3.87602881777401,0.43885440668042,1,0,1
0.414306448432284,-1.95692364753612,0.164924647259809,1,0,1
0.66650014580818,-3.57047400051341,0.0598530328385455,1,0,1
1.76450119532097,-2.01846565308216,0.720569648471759,1,0,1
2.05983781955702,-1.84969133238637,0.704863365619895,1,0,1
4.58288001229288,-0.344303924394964,0.738027800051962,1,0,1
0.713069530969732,-0.63654472912096,0.426401854896635,1,0,1
0.0168560752931939,-118.155506440495,0.314283286055906,1,0,1
0.104619702052218,-16.7113055616576,0.28677255926121,1,0,1
0.0550857205315148,-1.42734557607123,0.367250798867964,1,0,1
1.88956293402449,1.72872624269404,0.605857469505433,1,0,1
0.0784728321526253,-23.8264758051605,0.408983396887244,1,0,1
4.45313622088683,0.121490108769158,0.809075421832395,1,0,1
0.498344984023026,-3.30390314178285,0.178438872957977,1,0,1
0.0457304564022284,-52.9539152479123,0.371961630628044,1,0,1
0.186566637545733,-12.6234453419124,0.397066316409872,1,0,1
0.410147805372295,2.86767962483929,0.65240594212876,1,0,1
6.20082809332107,-0.211225116826254,0.781634302840073,1,0,1
6.36741824989,0.190429388304202,0.59429784616203,1,0,1
6.37157449117779,-0.26847947366469,0.61453964017741,1,0,1
3.19780419242584,0.260607029589393,0.475719713771955,1,0,1
0.326431249355413,-8.57674148971595,0.521095519555512,1,0,1
2.21587382635204,-1.10649578590603,0.870338713287355,1,0,1
0.0657308958362958,-18.2488870064033,0.464225544559625,1,0,1
3.00930881985049,-0.780823901012512,0.872246928260774,1,0,1
1.69919076633891,-0.575942554231722,0.747887626751835,1,0,1
4.21682936631764,0.239398794668603,0.593213437307229,1,0,1
6.03872427087532,-1.1153141535586,0.84315778512156,1,0,1
6.20680352511774,-1.06842988980361,0.830458078777763,1,0,1
7.28101380979248,-0.977000083364266,0.617500608742434,1,0,1
5.37125587686955,-0.755924198655589,0.827076786750853,1,0,1
6.47876014407485,-0.891414007803125,0.788755696266249,1,0,1
3.73402704020439,-0.214081983717502,0.587253430354881,1,0,1
1.76615859319654,2.47154643581651,0.638268833724848,1,0,1
5.8577039641894,-1.17182717015652,0.690431660715259,1,0,1
6.22375549415439,-1.0876133012319,0.676579262139415,1,0,1
2.4258345706921,-0.815526334351068,0.601550104713742,1,0,1
5.67515884657782,0.0511540368043919,0.516710650800103,1,0,1
4.51263447117068,-0.649961795102921,0.839610100034353,1,0,1
5.19628952112957,-0.804028510080757,0.804908182378867,1,0,1
2.46965852869063,-0.999642507901094,0.735512973052676,1,0,1
6.18439537399254,-1.5262884677021,0.649119413355232,1,0,1
5.60882724654136,-1.30325827206549,0.745971650292193,1,0,1
6.32043043792499,-1.32656795706396,0.676918157464235,1,0,1
2.13252364406598,-1.52232292311871,0.578373251546429,1,0,1
4.57631730200104,-1.039633378737,0.857959515559684,1,0,1
5.22092692474762,-0.994126082959765,0.864129783133114,1,0,1
6.3119659147526,-0.803091349959886,0.807965764827747,1,0,1
3.4722599277918,-0.555427440958859,0.631901383245581,1,0,1
