"item","outfit","z.outfit","infit","z.infit"
"binary_responses243",0.993471399366236,NA,0.454415722568525,NA
"binary_responses244",0.92348559003526,-0.680559589508385,0.441944051399833,-55.9638256462109
"binary_responses245",0.968492920995891,0.0619690582074448,0.46859116922139,-4.73392088865838
"binary_responses246",1.11721984776979,0.3895270804288,0.467361831913844,-2.72923339742702
"binary_responses247",1.13253518965854,0.60422506549463,0.474283863392779,-9.19827074755838
"binary_responses248",1.15706131708629,0.451137582947877,0.47053259082569,-3.25516691575309
"binary_responses249",1.01616537871106,0.352965428490093,0.457885390785651,NA
"binary_responses250",1.09153479561382,0.393115982512905,0.442640366312392,-7.61383389052179
"binary_responses251",0.99987329080014,NA,0.456712884892964,NA
"binary_responses252",1.10120587982247,0.608374312062722,0.456486679779994,-15.3518238221375
"binary_responses253",1.03249480259813,0.530011505787753,0.464830854379169,NA
"binary_responses254",0.665024490375718,-0.445670552366954,0.462301203900816,-3.2793127576469
"binary_responses255",1.01717505338599,0.153586738597194,0.472971357175781,-6.76744476230515
"binary_responses256",0.630412359947565,-0.356556468740785,0.461435459187387,-2.74586116505402
"binary_responses257",1.17495812237279,1.34814768800488,0.474198411709444,-28.9883595667792
"binary_responses259",0.847078881428067,-0.105250211161008,0.456579023118935,-3.76635711828816
"binary_responses262",1.33575806765803,0.765305235821907,0.446409511340006,-4.2712926673189
"binary_responses263",1.01725081931383,0.151564961605256,0.448567798226277,-10.0013774253253
"binary_responses264",1.33575806765803,0.770608230136015,0.446409511340006,-4.2712926673189
"binary_responses265",1.17142542226951,0.877806973996817,0.47752702795936,-9.94637566953423
"binary_responses267",1.03869430002453,0.236661984321297,0.467830020901663,-4.24594305452326
"binary_responses273",0.619212723166141,-0.757460790253127,0.454835535081027,-3.79481408461997
"binary_responses274",0.882304097759864,-0.172813879855905,0.458446521881627,-5.20875295609509
"binary_responses275",1.00393419906614,0.133928454145623,0.463980514284761,-5.2028089149157
"binary_responses276",1.34196879439708,1.54711996001955,0.475442961532948,-11.6433268687079
"binary_responses277",0.904304145923302,-0.181327669422035,0.430955690273794,-7.06609316783801
"binary_responses278",1.14178713306924,0.540079322026447,0.438307238982543,-7.68215791645869
"binary_responses279",1.39557964157594,1.46361809343945,0.447952706644808,-9.03045752236463
"binary_responses280",1.00177346202808,0.0512774630608869,0.448409527692629,NA
"binary_responses281",0.925600469600278,-0.192228797831986,0.435960784016497,-8.9571655062905
"binary_responses282",1.02511433027462,0.215340652699776,0.446381250537352,-17.5525977261719
"binary_responses283",1.00038782300845,NA,0.456934977128562,NA
"binary_responses285",0.932484283065092,-0.122112895241747,0.439925900225299,-7.1302524159555
"binary_responses286",0.938010899166869,-0.0216035335644966,0.441091316856929,-5.97841236485724
"binary_responses287",1.00832626364526,0.116130825505936,0.444719893184904,-9.81515554163391
"binary_responses288",1.07030903051378,0.432105561421721,0.451973146624402,-15.1365957402628
"binary_responses289",1.23794273494908,1.40654556428297,0.453424532046558,-17.7130571528326
"binary_responses290",1.12766006522785,0.901236218805334,0.45084184488159,-22.0706482848767
"binary_responses291",1.0486101883321,0.405194409050991,0.453038974109735,-35.7503506396188
"binary_responses292",0.998836213902978,-0.00521249221782455,0.452558393373622,NA
"binary_responses294",1.04419067430339,0.33583527115787,0.447023632451088,-2.3924076275563
"binary_responses295",0.788863794800415,-0.0157629805446262,0.444017663392251,-2.3988461927991
"binary_responses296",0.995063090573582,0.195122000883866,0.448859531656544,-3.68923623801049
"binary_responses297",1.07481421519859,0.536728059117065,0.457140725632641,-21.9006497753397
"binary_responses298",1.00503823131825,0.108623010461082,0.455196119603306,NA
"binary_responses299",1.01577458194396,0.226852100301518,0.455365926439579,NA
"binary_responses300",1.00079899799976,NA,0.45590088145073,NA
"binary_responses301",0.901279336295308,-0.017268727302644,0.429181578321164,-4.25983219121909
"binary_responses302",1.25976784310383,0.698855759456174,0.433212501014702,-4.79835209439001
"binary_responses303",1.1605551233319,0.668626801556356,0.448631208508497,-8.91913604904443
"binary_responses304",1.05319208192539,0.707698347274972,0.456721776779961,NA
"binary_responses305",0.862317031534733,-0.563840507112071,0.461116808524677,-10.4745752689331
"binary_responses306",0.995026911309238,0.00898761618107599,0.46483725084753,-24.784704506545
"binary_responses307",0.978132778283869,-0.414483967340462,0.458424283832119,NA
"binary_responses308",0.984991113057914,-0.786518117340487,0.458124190035427,NA
"binary_responses309",1.02044456726432,0.19323605186102,0.473752188009788,-4.24523988457939
"binary_responses310",1.0538327054275,0.486551618010269,0.474750905206142,-46.8107239273436
