"items.a","items.b","items.g","items.u","means","F1"
0.778919703123997,-3.59086529722322,0.5,1,0,1
0.688859176449951,-2.05892997903725,0.5,1,0,1
0.778919703123997,-3.59086529722322,0.5,1,0,1
7.67357411886241,0.768161885388808,0.5,1,0,1
4.84665230171509,0.354631367690918,0.5,1,0,1
4.35832365804981,0.699265515171231,0.5,1,0,1
15.7239229096528,0.323996171478331,0.5,1,0,1
0.444679807165279,3.89998821958494,0.5,1,0,1
0.293225220678212,1.24315059867818,0.5,1,0,1
0.155629830524789,3.67066927364295,0.5,1,0,1
0.715057876237574,4.9846158720728,0.5,1,0,1
0.532319101122151,0.703359558032088,0.5,1,0,1
0.474725531423523,-0.249462173307907,0.5,1,0,1
0.309792366929886,-1.40985626143029,0.5,1,0,1
0.371819197740426,-4.73151275461846,0.5,1,0,1
-0.142237917688869,12.9095481717676,0.5,1,0,1
0.306042669413683,-7.72304571750043,0.5,1,0,1
-0.136141400431256,18.3186432148872,0.5,1,0,1
0.70460140148782,-3.43562178457726,0.5,1,0,1
0.740726384262344,-4.03212311860641,0.5,1,0,1
-0.116380369908406,26.2700739568247,0.5,1,0,1
0.120797931701932,-28.7166139508921,0.5,1,0,1
-0.684650219041109,6.52813156064553,0.5,1,0,1
-0.143293088798612,21.3714778945591,0.5,1,0,1
0.644969594414834,-5.85207349320268,0.5,1,0,1
1.05134920089713,-3.56211770501931,0.5,1,0,1
0.355380094754235,-6.23160532967372,0.5,1,0,1
0.164019954377586,-4.67814101773759,0.5,1,0,1
0.577945022751573,-2.78443629288463,0.5,1,0,1
0.240949047355448,-2.60160690268916,0.5,1,0,1
1.07117307116734,-0.191387870763867,0.5,1,0,1
-0.546451852542802,7.99656158117151,0.5,1,0,1
-0.546451852542802,7.99656158117151,0.5,1,0,1
0.0551911987844312,-35.8751267411498,0.5,1,0,1
0.339338528325876,-3.94912412708968,0.5,1,0,1
1.02639746749887,-3.33896508517346,0.5,1,0,1
1.02639746749887,-3.33896508517346,0.5,1,0,1
1.09724628950161,-0.675618346483079,0.5,1,0,1
0.504532241486831,0.155363488581186,0.5,1,0,1
0.550300215275124,-4.94612696769532,0.5,1,0,1
0.549608671660065,-3.45576676317894,0.5,1,0,1
0.679028283407586,0.71297125718948,0.5,1,0,1
0.152020740803002,3.78465028066872,0.5,1,0,1
1.27371465808045,-1.93607252381792,0.5,1,0,1
1.19379545905607,-1.8760658959733,0.5,1,0,1
0.761306207672528,0.757880270272089,0.5,1,0,1
0.115177123584776,10.8954360481951,0.5,1,0,1
30.1987763806588,-1.23147902789758,0.5,1,0,1
5.41953023075196,-1.14856703876873,0.5,1,0,1
2.8675192770721,-1.32643820122592,0.5,1,0,1
0.618697249611254,0.108868771291755,0.5,1,0,1
1.09008137653003,0.639408734647147,0.5,1,0,1
1.59646075214222,0.845539280331338,0.5,1,0,1
0.251879520171243,-6.11011372347842,0.5,1,0,1
0.276555642443153,-2.83327075640701,0.5,1,0,1
0.687894334152092,-3.92666530451496,0.5,1,0,1
0.817319616824479,-4.68318855137691,0.5,1,0,1
0.464982090776072,-2.69661460603689,0.5,1,0,1
9.86457813983189,-0.905298116275001,0.5,1,0,1
2.88669149691937,-0.758596044472652,0.5,1,0,1
2.27706448382566,-0.862531472262174,0.5,1,0,1
3.24430390214222,0.161868531376301,0.5,1,0,1
0.267406402818799,1.68415545853927,0.5,1,0,1
0.60993081826074,-0.0320983123493733,0.5,1,0,1
0.800222231238217,-0.539428250373709,0.5,1,0,1
0.273525066030892,-0.210106881515735,0.5,1,0,1
-0.0725411047037741,14.6612216933631,0.5,1,0,1
0.00178763731984171,102.033591433232,0.5,1,0,1
0.228829587454394,-4.65804508659519,0.5,1,0,1
0.19937285206465,-2.47047897211228,0.5,1,0,1
-0.0280064646226981,6.55541235346737,0.5,1,0,1
0.00357012714835162,274.779293138366,0.5,1,0,1
0.288722145346679,-3.46576585005737,0.5,1,0,1
0.254321248646015,2.53832235281763,0.5,1,0,1
0.831576199031657,-0.917191530053048,0.5,1,0,1
0.738793251595214,1.24169060205236,0.5,1,0,1
0.420548359619041,-7.46005897078587,0.5,1,0,1
0.0850324739618989,-25.0687862414091,0.5,1,0,1
0.477819397171,-1.53962318070013,0.5,1,0,1
1.09875722107725,-2.11251995160056,0.5,1,0,1
0.547309185020004,-1.75525192424561,0.5,1,0,1
0.515892278938483,-0.334755492273981,0.5,1,0,1
1.62071640373441,-3.08598231235181,0.5,1,0,1
1.1911233489212,-2.89280977150156,0.5,1,0,1
0.961381856299237,-0.371031843997609,0.5,1,0,1
1.53936457857504,0.235217047181271,0.5,1,0,1
0.745655441387574,-4.59247138485901,0.5,1,0,1
0.752304948775404,-4.12463469724524,0.5,1,0,1
0.342992450627373,-0.5738287827637,0.5,1,0,1
0.266016301257799,-1.15701384249379,0.5,1,0,1
1.32276533581427,-2.51563377194025,0.5,1,0,1
1.12453004725987,-2.38768210533246,0.5,1,0,1
0.888297360660327,0.790862826848918,0.5,1,0,1
0.859186793854226,-1.27136493392028,0.5,1,0,1
1.29915247807162,-2.17439731063151,0.5,1,0,1
1.32794066909931,-1.98861193614119,0.5,1,0,1
0.870405859120625,-0.87880820128457,0.5,1,0,1
0.765656888291882,0.597438264378606,0.5,1,0,1
0.054244445132318,-29.6522618825055,0.5,1,0,1
0.143062554066915,-8.5693754225178,0.5,1,0,1
0.143301325757997,3.48594668711925,0.5,1,0,1
0.2961588624097,3.98835093364087,0.5,1,0,1
0.200575937315525,-8.058045625857,0.5,1,0,1
0.500313064167026,-1.69453856853482,0.5,1,0,1
0.572591723357061,-0.926573937937343,0.5,1,0,1
0.0457725130566536,-46.5490815443054,0.5,1,0,1
0.151988776144267,-13.0666107252069,0.5,1,0,1
0.331910443255323,0.834459513759566,0.5,1,0,1
0.443289075661436,-1.90207911627985,0.5,1,0,1
0.584288683006464,1.49444144025053,0.5,1,0,1
1.4723331153332,0.22744221637943,0.5,1,0,1
26.7759376522065,1.16252708500395,0.5,1,0,1
0.170912223919791,-14.7510441457585,0.5,1,0,1
0.260344695936075,-8.35438856647298,0.5,1,0,1
-0.194588147863341,5.3746621366405,0.5,1,0,1
1.05618343474697,-2.20387716785171,0.5,1,0,1
0.894636935374775,-1.21103536945491,0.5,1,0,1
0.659217084241456,1.22186003228178,0.5,1,0,1
19.5903389225417,-1.1955865868053,0.5,1,0,1
12.0233904890941,-1.14578610583245,0.5,1,0,1
2.22748579128627,-0.687653443145093,0.5,1,0,1
-0.320484219485737,3.77561504166869,0.5,1,0,1
-0.404949967600061,2.69315429401836,0.5,1,0,1
0.389828765440544,1.75054275986166,0.5,1,0,1
-2.21131317632664,-0.805536964799981,0.5,1,0,1
1.17579030834049,-1.36868002132287,0.5,1,0,1
1.41381667035897,-1.06990479292853,0.5,1,0,1
0.653276167968953,-0.63691920869158,0.5,1,0,1
1.46284114317979,1.41692254130867,0.5,1,0,1
-0.322186776467855,3.76667790879826,0.5,1,0,1
0.00249250317795431,-475.559112264692,0.5,1,0,1
0.150162077783605,-6.95614026958178,0.5,1,0,1
33.7019734324371,-0.921949040788801,0.5,1,0,1
3.6956115832283,-1.09475246331518,0.5,1,0,1
4.66706202851162,-0.911458994997072,0.5,1,0,1
1.63832875977836,-1.06307959755279,0.5,1,0,1
1.22641416941771,-2.02133261980072,0.5,1,0,1
1.55418398144279,-1.740752794185,0.5,1,0,1
0.886382786183351,-1.79074786276083,0.5,1,0,1
1.38729847372665,-0.222643899341943,0.5,1,0,1
-0.3369058555882,0.977464537013201,0.5,1,0,1
-0.121359556629544,3.17006249859145,0.5,1,0,1
-0.176202856942627,-1.23247156265418,0.5,1,0,1
0.120091939267799,-2.59581884922179,0.5,1,0,1
1.48243433194735,-1.18772561827073,0.5,1,0,1
1.77214262391844,-0.956314659312689,0.5,1,0,1
1.0529957267384,-0.513642155208891,0.5,1,0,1
5.17164247702474,0.58410310263893,0.5,1,0,1
2.88955073112125,-0.971500630540903,0.5,1,0,1
2.48732700093916,-0.964845148852451,0.5,1,0,1
3.37121966592522,-0.330085688879882,0.5,1,0,1
1.5396274862197,-0.0824633244475003,0.5,1,0,1
0.364966526414292,0.86257640040805,0.5,1,0,1
0.552253599985274,1.78124482630655,0.5,1,0,1
0.925501277039999,0.954792655875183,0.5,1,0,1
-1.36194032474351,-0.355247701101827,0.5,1,0,1
-0.821781016655194,-0.249167828676907,0.5,1,0,1
-0.60572392544314,-0.444362964959559,0.5,1,0,1
-0.412668172956261,-0.731472096861323,0.5,1,0,1
0.302596051249326,1.45623217970229,0.5,1,0,1
0.836553679521312,-3.08485360649332,0.5,1,0,1
-0.00942736577823922,-73.8374018668964,0.5,1,0,1
0.715128942333833,-3.22482765800257,0.5,1,0,1
0.157770817729036,-2.51907835511508,0.5,1,0,1
0.771464993366913,-1.37276360980691,0.5,1,0,1
-13.7699008114709,-2.38563037779239,0.5,1,0,1
0.587107569296986,-0.370522971016397,0.5,1,0,1
0.777342199242162,-2.88273709096957,0.5,1,0,1
0.902665040767024,-3.64332647179246,0.5,1,0,1
0.675732296532201,-1.74902367117124,0.5,1,0,1
0.451639825929105,-6.00650412236674,0.5,1,0,1
-0.363473786828287,-2.45506150222296,0.5,1,0,1
0.631118873228969,-2.69943894797003,0.5,1,0,1
-1.35947648777559,-1.73526906923262,0.5,1,0,1
0.0700083427213885,-9.64957770001138,0.5,1,0,1
0.0682902752342086,6.19828781943279,0.5,1,0,1
42.5594638566393,-1.29871643859116,0.5,1,0,1
0.858038633996053,-2.00256581987719,0.5,1,0,1
42.9759120813303,-1.3218119650062,0.5,1,0,1
-0.330493189129913,0.475608442160881,0.5,1,0,1
1.08203695116293,-2.69445378448636,0.5,1,0,1
0.0216693645661013,-152.281489751543,0.5,1,0,1
-1.01057584609957,2.30775821227369,0.5,1,0,1
-0.823476101830476,1.23100863882441,0.5,1,0,1
-1.01057584609957,2.30775821227369,0.5,1,0,1
0.45520233658041,-2.28549193413778,0.5,1,0,1
0.0444723708349188,-90.3027293691253,0.5,1,0,1
0.603395188844558,-3.8621596442467,0.5,1,0,1
-0.810850877234462,2.55731769522889,0.5,1,0,1
1.97909996044754,-1.74681276778872,0.5,1,0,1
1.7704429146547,-1.50115153349434,0.5,1,0,1
0.975307411202181,-2.22298062312312,0.5,1,0,1
-0.390994737936757,1.80970188870471,0.5,1,0,1
1.44939832640347,-1.65856764704861,0.5,1,0,1
0.821875442844252,-2.20887098212829,0.5,1,0,1
0.320140195795897,-4.0965168801559,0.5,1,0,1
0.430744523685109,-0.105463713909015,0.5,1,0,1
0.737074585093548,-2.04546583717074,0.5,1,0,1
0.268442015509887,-2.18601657772275,0.5,1,0,1
-1.37564663090226,-1.84646684597331,0.5,1,0,1
0.710365738145083,-2.61540792100077,0.5,1,0,1
0.771289928740348,-2.82245436843931,0.5,1,0,1
-0.0219199029924289,49.2660976275636,0.5,1,0,1
0.0875945778028815,-7.78173142538921,0.5,1,0,1
0.702565505473762,-1.14540269842601,0.5,1,0,1
0.754261863416847,-0.907151320809823,0.5,1,0,1
0.7755220265368,-0.657789018414385,0.5,1,0,1
1.40221482145968,0.12461406445217,0.5,1,0,1
0.171218748233961,-15.2954549982099,0.5,1,0,1
0.758214745754053,-4.93023914740673,0.5,1,0,1
1.28248689473678,-3.33308684760965,0.5,1,0,1
-0.667313087961211,3.75447125922978,0.5,1,0,1
-1.30182442641681,0.154865602003912,0.5,1,0,1
-1.34582772227891,-0.99195753608112,0.5,1,0,1
-1.20945242738772,-0.555182998319328,0.5,1,0,1
-0.788161147459037,-1.65750775135254,0.5,1,0,1
2.14846671231003,-2.04860662207553,0.5,1,0,1
1.54590996420056,-2.18219984140747,0.5,1,0,1
1.54221533471232,-1.42852613372667,0.5,1,0,1
2.29551404908965,-0.190815594927392,0.5,1,0,1
1.06772193672823,-1.09046093198209,0.5,1,0,1
0.677616895264123,-0.527411976103588,0.5,1,0,1
26.4184504198239,1.20321535067609,0.5,1,0,1
26.7706553971347,1.07654281113798,0.5,1,0,1
-0.148184152368749,14.1793615901282,0.5,1,0,1
-0.255754581452795,0.672167461936333,0.5,1,0,1
-0.086573018371903,24.3421255040721,0.5,1,0,1
0.821410359914439,-1.09568423591141,0.5,1,0,1
1.93626390788172,-0.61998290268223,0.5,1,0,1
1.16545540237386,-0.76332993027919,0.5,1,0,1
1.46898794600687,-0.462699635811187,0.5,1,0,1
0.515738399401435,-2.18230464826768,0.5,1,0,1
1.98996002354756,-0.0671512671275406,0.5,1,0,1
1.99563992240497,-1.93989550217239,0.5,1,0,1
1.23405035737433,-1.52355368050517,0.5,1,0,1
1.20243260757279,-2.44327176251527,0.5,1,0,1
0.611926207405131,-1.22437146997323,0.5,1,0,1
1.28882781137498,-2.04926342077774,0.5,1,0,1
0.873307235687766,-1.59373443603983,0.5,1,0,1
-0.288686501682466,3.68938851011238,0.5,1,0,1
-0.258704932883497,-3.41377447040589,0.5,1,0,1
0.349913665902692,-4.31537081791334,0.5,1,0,1
0.563937667779805,-1.3226212939685,0.5,1,0,1
2.0303201348722,-0.972856810643996,0.5,1,0,1
26.7574648802177,0.417590010145676,0.5,1,0,1
2.64421223831685,-1.3631161458213,0.5,1,0,1
1.04907623912227,-0.581174094003841,0.5,1,0,1
-1.1639412784655,-2.50871756077978,0.5,1,0,1
-0.198445651071505,16.3246246498562,0.5,1,0,1
-0.973203973433043,0.403005657050649,0.5,1,0,1
-0.198445651071505,16.3246246498562,0.5,1,0,1
-0.196528928658255,-6.09480020919278,0.5,1,0,1
-0.804030097461144,2.3713742651572,0.5,1,0,1
-0.718979695749615,5.53028633825127,0.5,1,0,1
-1.34236113439514,1.36458873581832,0.5,1,0,1
-0.718979695749615,5.53028633825127,0.5,1,0,1
-0.739642659118185,-1.17726998220358,0.5,1,0,1
3.37163019792383,-1.52154003781525,0.5,1,0,1
1.20957585311063,-1.41165596185783,0.5,1,0,1
1.73766614958017,-1.75621169845627,0.5,1,0,1
1.76615857890096,0.43250633714729,0.5,1,0,1
4.76162296570977,-0.331580480507274,0.5,1,0,1
34.5853991696175,-0.0611970634856205,0.5,1,0,1
-0.263977237463919,0.159207745064289,0.5,1,0,1
0.221513750641882,-1.21538445364959,0.5,1,0,1
-0.194102288410063,9.72002930693301,0.5,1,0,1
0.528283526896699,-3.55893009599491,0.5,1,0,1
1.18866339040991,-0.437245321890462,0.5,1,0,1
41.8402308992202,0.526164234338096,0.5,1,0,1
2.42813869699617,0.0740376261062103,0.5,1,0,1
1.72713155511281,0.681687750498811,0.5,1,0,1
1.74977929119353,0.650587337062915,0.5,1,0,1
0.631598187696664,2.95748562202054,0.5,1,0,1
3.01820241153888,-1.25822406428502,0.5,1,0,1
1.80803453428339,-0.932054470290156,0.5,1,0,1
0.400219278428895,-2.40140335581792,0.5,1,0,1
1.8667759718288,-2.47828401600206,0.5,1,0,1
-0.140555767627846,3.2464351365378,0.5,1,0,1
1.22003011474555,-2.24546905900006,0.5,1,0,1
0.773398559963952,-0.258099495216546,0.5,1,0,1
0.470353651020964,1.51429712981585,0.5,1,0,1
0.612147353805801,4.31023014995348,0.5,1,0,1
0.527318288661979,-0.249588797174741,0.5,1,0,1
0.39108744591972,0.453338488960059,0.5,1,0,1
1.89071866562564,1.01293463777789,0.5,1,0,1
1.65805416799594,-1.96023882478639,0.5,1,0,1
1.830542029518,-1.75583491042315,0.5,1,0,1
2.29040164540516,-1.19919451701777,0.5,1,0,1
1.21139498707894,-0.145059462948889,0.5,1,0,1
-0.456071990750001,4.91617794511196,0.5,1,0,1
0.619416595984205,-5.85270747260695,0.5,1,0,1
0.619416595984205,-5.85270747260695,0.5,1,0,1
0.60746190032482,-0.46962437836009,0.5,1,0,1
-0.925995102816277,0.982994520560563,0.5,1,0,1
2.11527963115945,-2.19626113433049,0.5,1,0,1
0.802181286828601,-3.76785553903124,0.5,1,0,1
0.915391833385644,0.669755871291948,0.5,1,0,1
-0.45910460113111,0.653712168050653,0.5,1,0,1
0.934240289061729,-2.82431051433856,0.5,1,0,1
0.930143456409719,-2.17089228743447,0.5,1,0,1
2.0604380722688,-0.844728805588546,0.5,1,0,1
1.85668657126001,1.19907483566296,0.5,1,0,1
0.38171170177144,-10.9393676206844,0.5,1,0,1
1.49165252235714,-3.57078730323945,0.5,1,0,1
24.2815502467407,-1.53693349695325,0.5,1,0,1
1.31466561244866,-0.756809853009412,0.5,1,0,1
53.4486072225799,-1.10206586671782,0.5,1,0,1
53.44860722258,-1.10206586671782,0.5,1,0,1
0.35821733965148,3.59904502218951,0.5,1,0,1
1.81594833050913,0.341316210922701,0.5,1,0,1
